file_name,approach,batch_size,datasets,lr,nepochs,alpha,kd_temperature,kd_weight,lamb,num_exemplars,TAw_Acc_last_avg,TAg_Acc_last_avg,TAw_Forg_last_avg,TAg_Forg_last_avg
KD_EWC_nt5_ft50_lamb3000_alpha0.7_kdW3.0_kdT4.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,4.0,3.0,3000.0,2000,21.6,3.7,47.0,32.3
KD_EWC_nt5_ft50_lamb3000_alpha0.5_kdW3.0_kdT2.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,2.0,3.0,3000.0,5000,20.7,2.8,42.5,27.4
KD_EWC_nt5_ft50_lamb200_alpha0.7_kdW0.5_kdT2.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,2.0,0.5,200.0,5000,25.8,8.7,58.8,50.7
KD_EWC_nt5_ft50_lamb3000_alpha0.3_kdW1.0_kdT4.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,4.0,1.0,3000.0,2000,27.9,9.4,49.5,45.1
KD_EWC_nt5_ft20_lamb500_alpha0.3_kdW2.0_kdT2.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,2.0,2.0,500.0,5000,17.1,5.8,40.8,30.9
KD_EWC_nt5_ft50_lamb500_alpha0.7_kdW0.5_kdT5.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,5.0,0.5,500.0,2000,28.2,11.9,53.5,54.2
KD_EWC_nt5_ft20_lamb200_alpha0.3_kdW2.0_kdT5.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,5.0,2.0,200.0,2000,17.6,8.1,43.9,34.1
KD_EWC_nt5_ft50_lamb2000_alpha0.7_kdW3.0_kdT4.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,4.0,3.0,2000.0,5000,20.8,3.0,45.5,29.2
KD_EWC_nt5_ft50_lamb500_alpha0.5_kdW0.5_kdT3.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,3.0,0.5,500.0,5000,26.4,11.8,56.2,52.7
KD_EWC_nt5_ft50_lamb2000_alpha0.5_kdW3.0_kdT2.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,2.0,3.0,2000.0,2000,20.5,3.2,43.6,27.4
KD_EWC_nt5_ft50_lamb2000_alpha0.3_kdW1.0_kdT4.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,4.0,1.0,2000.0,5000,26.3,10.1,53.2,47.1
KD_EWC_nt5_ft20_lamb2000_alpha0.3_kdW3.0_kdT3.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,3.0,3.0,2000.0,5000,15.0,5.3,34.4,24.9
KD_EWC_nt5_ft20_lamb2000_alpha0.5_kdW1.0_kdT5.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,5.0,1.0,2000.0,2000,20.5,10.3,44.0,41.7
KD_EWC_nt5_ft20_lamb200_alpha0.5_kdW0.5_kdT4.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,4.0,0.5,200.0,5000,22.8,12.8,52.7,52.3
KD_EWC_nt5_ft20_lamb2000_alpha0.7_kdW1.0_kdT3.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,3.0,1.0,2000.0,5000,19.7,9.5,44.8,40.9
KD_EWC_nt5_ft50_lamb500_alpha0.3_kdW2.0_kdT2.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,2.0,2.0,500.0,2000,22.3,3.9,52.1,33.8
KD_EWC_nt5_ft20_lamb200_alpha0.7_kdW0.5_kdT2.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,2.0,0.5,200.0,2000,22.0,11.3,55.4,51.0
KD_EWC_nt5_ft50_lamb200_alpha0.3_kdW2.0_kdT5.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,5.0,2.0,200.0,5000,21.7,6.4,57.1,39.7
KD_EWC_nt5_ft20_lamb3000_alpha0.3_kdW3.0_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,3.0,3.0,3000.0,2000,13.5,3.5,32.1,24.5
KD_EWC_nt5_ft20_lamb500_alpha0.7_kdW0.5_kdT5.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,5.0,0.5,500.0,5000,24.7,12.5,49.8,52.4
KD_EWC_nt5_ft20_lamb3000_alpha0.5_kdW1.0_kdT5.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,5.0,1.0,3000.0,5000,21.4,9.6,42.2,40.9
KD_EWC_nt5_ft20_lamb500_alpha0.5_kdW0.5_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,3.0,0.5,500.0,2000,23.1,12.2,50.1,50.4
KD_EWC_nt5_ft20_lamb3000_alpha0.7_kdW1.0_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,3.0,1.0,3000.0,2000,20.0,9.0,43.2,40.3
KD_EWC_nt5_ft50_lamb500_alpha0.7_kdW3.0_kdT2.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,2.0,3.0,500.0,5000,20.5,3.2,49.6,26.4
KD_EWC_nt5_ft50_lamb2000_alpha0.7_kdW0.5_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,3.0,0.5,2000.0,2000,30.7,11.3,50.0,50.1
KD_EWC_nt5_ft20_lamb2000_alpha0.5_kdW2.0_kdT5.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,5.0,2.0,2000.0,5000,17.2,7.1,38.3,33.1
KD_EWC_nt5_ft50_lamb500_alpha0.5_kdW3.0_kdT4.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,4.0,3.0,500.0,2000,21.2,3.9,45.2,27.5
KD_EWC_nt5_ft50_lamb500_alpha0.3_kdW1.0_kdT2.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,2.0,1.0,500.0,5000,23.7,7.3,57.7,42.5
KD_EWC_nt5_ft20_lamb2000_alpha0.7_kdW2.0_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,3.0,2.0,2000.0,2000,17.3,7.1,39.8,31.3
KD_EWC_nt5_ft50_lamb2000_alpha0.5_kdW0.5_kdT5.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,5.0,0.5,2000.0,5000,34.7,13.5,44.3,49.7
KD_EWC_nt5_ft50_lamb200_alpha0.3_kdW1.0_kdT5.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,5.0,1.0,200.0,2000,23.7,8.8,59.0,49.9
KD_EWC_nt5_ft50_lamb3000_alpha0.7_kdW0.5_kdT3.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,3.0,0.5,3000.0,5000,34.3,13.4,44.6,49.2
KD_EWC_nt5_ft50_lamb200_alpha0.5_kdW3.0_kdT3.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,3.0,3.0,200.0,5000,21.1,3.3,49.2,29.3
KD_EWC_nt5_ft20_lamb3000_alpha0.5_kdW2.0_kdT5.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,5.0,2.0,3000.0,2000,17.8,8.0,35.8,31.9
KD_EWC_nt5_ft20_lamb3000_alpha0.7_kdW2.0_kdT3.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,3.0,2.0,3000.0,5000,16.5,5.8,38.0,30.9
KD_EWC_nt5_ft50_lamb200_alpha0.7_kdW3.0_kdT5.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,5.0,3.0,200.0,2000,21.2,4.5,52.5,32.1
KD_EWC_nt5_ft50_lamb3000_alpha0.5_kdW0.5_kdT5.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,5.0,0.5,3000.0,2000,35.2,15.0,42.9,49.3
KD_EWC_nt5_ft20_lamb3000_alpha0.3_kdW0.5_kdT4.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,4.0,0.5,3000.0,5000,24.8,10.8,40.1,44.9
KD_EWC_nt5_ft50_lamb3000_alpha0.3_kdW2.0_kdT4.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,4.0,2.0,3000.0,5000,15.3,4.5,45.8,30.9
KD_EWC_nt5_ft20_lamb500_alpha0.3_kdW1.0_kdT2.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,2.0,1.0,500.0,2000,19.9,9.3,50.5,42.0
KD_EWC_nt5_ft20_lamb500_alpha0.5_kdW3.0_kdT4.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,4.0,3.0,500.0,5000,15.3,4.8,37.5,27.0
KD_EWC_nt5_ft20_lamb2000_alpha0.3_kdW0.5_kdT4.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,4.0,0.5,2000.0,2000,24.7,11.0,41.5,46.0
KD_EWC_nt5_ft20_lamb200_alpha0.5_kdW3.0_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,3.0,3.0,200.0,2000,14.9,5.1,36.5,26.1
KD_EWC_nt5_ft20_lamb200_alpha0.3_kdW1.0_kdT5.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,5.0,1.0,200.0,5000,20.2,11.4,54.7,48.6
KD_EWC_nt5_ft50_lamb2000_alpha0.3_kdW2.0_kdT4.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,4.0,2.0,2000.0,2000,22.8,6.2,51.2,38.4
KD_EWC_nt5_ft50_lamb200_alpha0.5_kdW0.5_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,3.0,0.5,200.0,2000,26.7,11.2,56.4,53.7
KD_EWC_nt5_ft50_lamb3000_alpha0.7_kdW3.0_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,3.0,3.0,3000.0,2000,22.0,4.1,44.3,29.0
KD_EWC_nt5_ft50_lamb3000_alpha0.5_kdW3.0_kdT5.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,5.0,3.0,3000.0,5000,22.1,4.5,43.2,28.7
KD_EWC_nt5_ft50_lamb200_alpha0.7_kdW0.5_kdT5.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,5.0,0.5,200.0,5000,25.4,11.6,58.7,55.5
KD_EWC_nt5_ft50_lamb3000_alpha0.3_kdW1.0_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,3.0,1.0,3000.0,2000,28.4,8.9,48.8,43.8
KD_EWC_nt5_ft20_lamb500_alpha0.3_kdW2.0_kdT5.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,5.0,2.0,500.0,5000,18.7,8.3,45.1,36.1
KD_EWC_nt5_ft50_lamb500_alpha0.7_kdW0.5_kdT2.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,2.0,0.5,500.0,2000,28.0,9.7,55.1,50.2
KD_EWC_nt5_ft20_lamb200_alpha0.3_kdW2.0_kdT2.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,2.0,2.0,200.0,2000,17.0,6.8,44.5,32.4
KD_EWC_nt5_ft50_lamb2000_alpha0.7_kdW3.0_kdT3.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,3.0,3.0,2000.0,5000,20.9,2.6,46.1,29.1
KD_EWC_nt5_ft50_lamb500_alpha0.5_kdW0.5_kdT4.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,4.0,0.5,500.0,5000,28.1,10.9,54.7,54.6
KD_EWC_nt5_ft50_lamb2000_alpha0.5_kdW3.0_kdT5.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,5.0,3.0,2000.0,2000,21.8,4.6,46.4,31.2
KD_EWC_nt5_ft50_lamb2000_alpha0.3_kdW1.0_kdT3.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,3.0,1.0,2000.0,5000,25.6,7.9,52.9,44.8
KD_EWC_nt5_ft20_lamb2000_alpha0.3_kdW3.0_kdT4.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,4.0,3.0,2000.0,5000,14.8,4.9,35.5,26.7
KD_EWC_nt5_ft20_lamb2000_alpha0.5_kdW1.0_kdT2.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,2.0,1.0,2000.0,2000,19.7,8.4,45.8,40.1
KD_EWC_nt5_ft20_lamb200_alpha0.5_kdW0.5_kdT3.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,3.0,0.5,200.0,5000,22.6,12.4,53.2,51.7
KD_EWC_nt5_ft20_lamb2000_alpha0.7_kdW1.0_kdT4.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,4.0,1.0,2000.0,5000,20.4,10.0,44.5,41.6
KD_EWC_nt5_ft50_lamb500_alpha0.3_kdW2.0_kdT5.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,5.0,2.0,500.0,2000,22.5,6.6,57.1,39.7
KD_EWC_nt5_ft20_lamb200_alpha0.7_kdW0.5_kdT5.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,5.0,0.5,200.0,2000,23.9,13.2,52.9,53.5
KD_EWC_nt5_ft50_lamb200_alpha0.3_kdW2.0_kdT2.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,2.0,2.0,200.0,5000,20.3,3.7,53.0,33.2
KD_EWC_nt5_ft20_lamb500_alpha0.7_kdW0.5_kdT2.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,2.0,0.5,500.0,5000,22.8,11.2,52.2,50.2
KD_EWC_nt5_ft20_lamb3000_alpha0.3_kdW3.0_kdT4.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,4.0,3.0,3000.0,2000,6.0,1.2,22.8,19.6
KD_EWC_nt5_ft20_lamb3000_alpha0.5_kdW1.0_kdT2.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,2.0,1.0,3000.0,5000,19.9,7.5,43.7,39.5
KD_EWC_nt5_ft20_lamb500_alpha0.5_kdW0.5_kdT4.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,4.0,0.5,500.0,2000,23.1,12.2,50.1,50.9
KD_EWC_nt5_ft20_lamb3000_alpha0.7_kdW1.0_kdT4.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,4.0,1.0,3000.0,2000,20.6,9.6,43.1,41.1
KD_EWC_nt5_ft50_lamb500_alpha0.7_kdW3.0_kdT5.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,5.0,3.0,500.0,5000,21.8,4.8,48.6,32.2
KD_EWC_nt5_ft50_lamb2000_alpha0.7_kdW0.5_kdT4.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,4.0,0.5,2000.0,2000,30.1,12.0,50.8,53.4
KD_EWC_nt5_ft20_lamb2000_alpha0.5_kdW2.0_kdT2.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,2.0,2.0,2000.0,5000,16.6,6.1,39.3,30.5
KD_EWC_nt5_ft50_lamb500_alpha0.5_kdW3.0_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,3.0,3.0,500.0,2000,20.7,3.3,46.8,29.5
KD_EWC_nt5_ft50_lamb500_alpha0.3_kdW1.0_kdT5.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,5.0,1.0,500.0,5000,24.2,8.3,57.9,50.2
KD_EWC_nt5_ft20_lamb2000_alpha0.7_kdW2.0_kdT4.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,4.0,2.0,2000.0,2000,16.7,7.0,38.1,31.3
KD_EWC_nt5_ft50_lamb2000_alpha0.5_kdW0.5_kdT2.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,2.0,0.5,2000.0,5000,31.4,9.4,48.5,45.1
KD_EWC_nt5_ft50_lamb200_alpha0.3_kdW1.0_kdT2.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,2.0,1.0,200.0,2000,23.0,6.9,58.4,42.1
KD_EWC_nt5_ft50_lamb3000_alpha0.7_kdW0.5_kdT4.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,4.0,0.5,3000.0,5000,34.4,14.3,44.3,50.2
KD_EWC_nt5_ft50_lamb200_alpha0.5_kdW3.0_kdT4.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,4.0,3.0,200.0,5000,20.3,3.6,48.3,29.6
KD_EWC_nt5_ft20_lamb3000_alpha0.5_kdW2.0_kdT2.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,2.0,2.0,3000.0,2000,16.3,5.7,37.3,29.7
KD_EWC_nt5_ft20_lamb3000_alpha0.7_kdW2.0_kdT4.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,4.0,2.0,3000.0,5000,17.7,7.5,36.0,30.9
KD_EWC_nt5_ft50_lamb200_alpha0.7_kdW3.0_kdT2.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,2.0,3.0,200.0,2000,20.4,3.6,50.6,28.1
KD_EWC_nt5_ft50_lamb3000_alpha0.5_kdW0.5_kdT2.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,2.0,0.5,3000.0,2000,32.9,9.8,45.8,43.7
KD_EWC_nt5_ft20_lamb3000_alpha0.3_kdW0.5_kdT3.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,3.0,0.5,3000.0,5000,24.7,11.0,40.6,44.9
KD_EWC_nt5_ft50_lamb3000_alpha0.3_kdW2.0_kdT3.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,3.0,2.0,3000.0,5000,22.8,4.8,48.5,35.9
KD_EWC_nt5_ft20_lamb500_alpha0.3_kdW1.0_kdT5.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,5.0,1.0,500.0,2000,19.5,11.7,49.8,44.2
KD_EWC_nt5_ft20_lamb500_alpha0.5_kdW3.0_kdT3.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,3.0,3.0,500.0,5000,15.3,5.3,37.2,27.2
KD_EWC_nt5_ft20_lamb2000_alpha0.3_kdW0.5_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,3.0,0.5,2000.0,2000,24.3,11.1,41.9,45.8
KD_EWC_nt5_ft20_lamb200_alpha0.5_kdW3.0_kdT4.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,4.0,3.0,200.0,2000,15.8,5.6,37.9,27.2
KD_EWC_nt5_ft20_lamb200_alpha0.3_kdW1.0_kdT2.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,2.0,1.0,200.0,5000,19.7,9.5,50.8,40.7
KD_EWC_nt5_ft50_lamb2000_alpha0.3_kdW2.0_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,3.0,2.0,2000.0,2000,22.7,5.1,50.9,36.6
KD_EWC_nt5_ft50_lamb3000_alpha0.3_kdW2.0_kdT2.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,2.0,2.0,3000.0,5000,23.2,4.1,47.2,33.5
KD_EWC_nt5_ft20_lamb500_alpha0.5_kdW3.0_kdT2.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,2.0,3.0,500.0,5000,14.1,3.8,37.1,26.1
KD_EWC_nt5_ft20_lamb500_alpha0.3_kdW1.0_kdT4.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,4.0,1.0,500.0,2000,19.8,11.0,50.0,44.3
KD_EWC_nt5_ft20_lamb3000_alpha0.3_kdW0.5_kdT2.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,2.0,0.5,3000.0,5000,24.1,10.5,41.5,44.5
KD_EWC_nt5_ft50_lamb2000_alpha0.3_kdW2.0_kdT2.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,2.0,2.0,2000.0,2000,22.9,4.0,48.7,34.3
KD_EWC_nt5_ft20_lamb2000_alpha0.3_kdW0.5_kdT2.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,2.0,0.5,2000.0,2000,23.8,10.8,43.8,45.5
KD_EWC_nt5_ft20_lamb200_alpha0.3_kdW1.0_kdT3.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,3.0,1.0,200.0,5000,20.0,9.6,50.8,43.7
KD_EWC_nt5_ft20_lamb200_alpha0.5_kdW3.0_kdT5.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,5.0,3.0,200.0,2000,14.8,4.8,36.2,27.7
KD_EWC_nt5_ft50_lamb500_alpha0.3_kdW1.0_kdT4.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,4.0,1.0,500.0,5000,25.0,7.4,55.3,47.4
KD_EWC_nt5_ft50_lamb500_alpha0.5_kdW3.0_kdT2.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,2.0,3.0,500.0,2000,20.8,3.4,49.1,26.4
KD_EWC_nt5_ft20_lamb2000_alpha0.7_kdW2.0_kdT5.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,5.0,2.0,2000.0,2000,17.5,7.0,40.7,33.6
KD_EWC_nt5_ft50_lamb2000_alpha0.5_kdW0.5_kdT3.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,3.0,0.5,2000.0,5000,32.1,13.0,48.1,50.6
KD_EWC_nt5_ft50_lamb500_alpha0.7_kdW3.0_kdT4.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,4.0,3.0,500.0,5000,20.2,2.6,44.8,27.6
KD_EWC_nt5_ft50_lamb2000_alpha0.7_kdW0.5_kdT5.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,5.0,0.5,2000.0,2000,31.4,13.0,49.4,53.0
KD_EWC_nt5_ft20_lamb2000_alpha0.5_kdW2.0_kdT3.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,3.0,2.0,2000.0,5000,17.2,7.3,39.3,31.8
KD_EWC_nt5_ft20_lamb3000_alpha0.7_kdW2.0_kdT5.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,5.0,2.0,3000.0,5000,17.5,7.5,37.7,32.9
KD_EWC_nt5_ft50_lamb3000_alpha0.5_kdW0.5_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,3.0,0.5,3000.0,2000,34.6,13.8,44.4,49.4
KD_EWC_nt5_ft50_lamb200_alpha0.7_kdW3.0_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,3.0,3.0,200.0,2000,21.2,3.1,45.8,28.1
KD_EWC_nt5_ft50_lamb200_alpha0.5_kdW3.0_kdT5.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,5.0,3.0,200.0,5000,21.6,5.3,52.3,33.0
KD_EWC_nt5_ft50_lamb3000_alpha0.7_kdW0.5_kdT5.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,5.0,0.5,3000.0,5000,33.1,13.6,46.6,52.3
KD_EWC_nt5_ft50_lamb200_alpha0.3_kdW1.0_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,3.0,1.0,200.0,2000,23.9,6.9,55.8,44.3
KD_EWC_nt5_ft20_lamb3000_alpha0.5_kdW2.0_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,3.0,2.0,3000.0,2000,16.9,6.4,37.5,30.6
KD_EWC_nt5_ft20_lamb2000_alpha0.7_kdW1.0_kdT5.0_ex5000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,5.0,1.0,2000.0,5000,20.8,10.4,45.2,42.5
KD_EWC_nt5_ft50_lamb500_alpha0.3_kdW2.0_kdT4.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.3,4.0,2.0,500.0,2000,21.9,5.5,51.9,35.1
KD_EWC_nt5_ft20_lamb200_alpha0.7_kdW0.5_kdT4.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.7,4.0,0.5,200.0,2000,24.0,12.0,50.2,51.6
KD_EWC_nt5_ft20_lamb2000_alpha0.5_kdW1.0_kdT3.0_ex2000_train_log.txt,multi_teacher_kd_ewc,64,['cifar100'],0.1,50,0.5,3.0,1.0,2000.0,2000,19.5,9.4,45.0,40.8
